Date,Open,High,Low,Close,Volume
2025-05-01,99.6500015258789,100.37999725341797,99.61000061035156,100.25,0
2025-05-02,100.18000030517578,100.33000183105469,99.4000015258789,100.0,0
2025-05-05,100.0,100.05000305175781,99.45999908447266,99.83000183105469,0
2025-05-06,99.83000183105469,100.0999984741211,99.16999816894531,99.23999786376953,0
2025-05-07,99.5,99.97000122070312,99.29000091552734,99.61000061035156,0
2025-05-08,99.8499984741211,100.76000213623047,99.61000061035156,100.63999938964844,0
2025-05-09,100.63999938964844,100.86000061035156,100.08999633789062,100.33999633789062,0
2025-05-12,100.69000244140625,101.9800033569336,100.51000213623047,101.79000091552734,0
2025-05-13,101.7300033569336,101.76000213623047,100.91000366210938,101.0,0
2025-05-14,100.94999694824219,101.13999938964844,100.2699966430664,101.04000091552734,0
2025-05-15,100.97000122070312,101.05999755859375,100.58999633789062,100.87999725341797,0
2025-05-16,100.7699966430664,101.26000213623047,100.5199966430664,101.08999633789062,0
2025-05-19,100.91000366210938,100.91000366210938,100.05999755859375,100.43000030517578,0
2025-05-20,100.43000030517578,100.58000183105469,100.01000213623047,100.12000274658203,0
2025-05-21,99.98999786376953,99.98999786376953,99.33999633789062,99.55999755859375,0
2025-05-22,99.63999938964844,100.12000274658203,99.44000244140625,99.95999908447266,0
2025-05-23,99.87999725341797,99.94000244140625,99.05000305175781,99.11000061035156,0
2025-05-26,99.08999633789062,99.16000366210938,98.69000244140625,98.93000030517578,0
2025-05-27,98.95999908447266,99.62000274658203,98.77999877929688,99.5199966430664,0
2025-05-28,99.52999877929688,99.95999908447266,99.44000244140625,99.87999725341797,0
2025-05-29,100.54000091552734,100.54000091552734,99.22000122070312,99.27999877929688,0
2025-05-30,99.25,99.66999816894531,99.12999725341797,99.33000183105469,0
2025-06-02,99.41000366210938,99.41999816894531,98.61000061035156,98.69999694824219,0
2025-06-03,98.58999633789062,99.33000183105469,98.58000183105469,99.25,0
2025-06-04,99.18000030517578,99.38999938964844,98.66999816894531,98.79000091552734,0
2025-06-05,98.80000305175781,98.94000244140625,98.3499984741211,98.73999786376953,0
2025-06-06,98.69999694824219,99.36000061035156,98.66000366210938,99.19000244140625,0
2025-06-09,99.19999694824219,99.2300033569336,98.81999969482422,98.94000244140625,0
2025-06-10,98.9800033569336,99.38999938964844,98.86000061035156,99.05000305175781,0
2025-06-11,98.95999908447266,99.22000122070312,98.52999877929688,98.62999725341797,0
2025-06-12,98.45999908447266,98.5199966430664,97.5999984741211,97.91999816894531,0
2025-06-13,97.80999755859375,98.58999633789062,97.62000274658203,98.18000030517578,0
2025-06-16,98.26000213623047,98.37000274658203,97.69000244140625,98.0,0
2025-06-17,98.19000244140625,98.87000274658203,98.0199966430664,98.81999969482422,0
2025-06-18,98.87000274658203,99.01000213623047,98.4800033569336,98.91000366210938,0
2025-06-20,98.66999816894531,98.88999938964844,98.54000091552734,98.70999908447266,0
2025-06-23,99.08999633789062,99.41999816894531,98.3499984741211,98.41999816894531,0
2025-06-24,98.16000366210938,98.27999877929688,97.70999908447266,97.86000061035156,0
2025-06-25,97.94000244140625,98.19999694824219,97.6500015258789,97.68000030517578,0
2025-06-26,97.55000305175781,97.61000061035156,97.0,97.1500015258789,0
2025-06-27,97.33000183105469,97.5,97.0,97.4000015258789,0
2025-06-30,97.19000244140625,97.31999969482422,96.7699966430664,96.87999725341797,0
2025-07-01,96.77999877929688,96.94999694824219,96.37999725341797,96.81999969482422,0
2025-07-02,96.63999938964844,97.1500015258789,96.62000274658203,96.77999877929688,0
2025-07-03,96.75,97.41999816894531,96.69000244140625,97.18000030517578,0
2025-07-07,96.95999908447266,97.66999816894531,96.88999938964844,97.4800033569336,0
2025-07-08,97.36000061035156,97.83999633789062,97.18000030517578,97.51000213623047,0
2025-07-09,97.55000305175781,97.75,97.45999908447266,97.47000122070312,0
2025-07-10,97.44000244140625,97.91999816894531,97.2699966430664,97.6500015258789,0
2025-07-11,97.56999969482422,97.95999908447266,97.55999755859375,97.8499984741211,0
2025-07-14,97.95999908447266,98.13999938964844,97.7699966430664,98.08000183105469,0
2025-07-15,98.13999938964844,98.69999694824219,97.93000030517578,98.62000274658203,0
2025-07-16,98.58000183105469,98.91000366210938,97.70999908447266,98.38999938964844,0
2025-07-17,98.3499984741211,98.94999694824219,98.33999633789062,98.7300033569336,0
2025-07-18,98.48999786376953,98.58000183105469,98.0999984741211,98.4800033569336,0
2025-07-21,98.36000061035156,98.51000213623047,97.69999694824219,97.8499984741211,0
2025-07-22,97.87000274658203,97.98999786376953,97.30999755859375,97.38999938964844,0
2025-07-23,97.47000122070312,97.61000061035156,97.19000244140625,97.20999908447266,0
2025-07-24,97.18000030517578,97.55000305175781,97.11000061035156,97.37999725341797,0
2025-07-25,97.44999694824219,97.91000366210938,97.43000030517578,97.6500015258789,0
2025-07-28,97.58000183105469,98.69000244140625,97.48999786376953,98.66000366210938,0
2025-07-29,98.63999938964844,99.13999938964844,98.58000183105469,98.91000366210938,0
2025-07-30,98.91999816894531,99.9800033569336,98.69999694824219,99.94000244140625,0
2025-07-31,99.80000305175781,100.0999984741211,99.5199966430664,100.02999877929688,0
2025-08-01,100.01000213623047,100.26000213623047,98.61000061035156,98.69000244140625,0
2025-08-04,98.6500015258789,98.9800033569336,98.58999633789062,98.77999877929688,0
2025-08-05,98.62000274658203,99.06999969482422,98.58999633789062,98.77999877929688,0
2025-08-06,98.75,98.83999633789062,98.12999725341797,98.18000030517578,0
2025-08-07,98.19000244140625,98.47000122070312,97.94999694824219,98.4000015258789,0
2025-08-08,97.9800033569336,98.3499984741211,97.95999908447266,98.18000030517578,0
2025-08-11,98.23999786376953,99.31999969482422,98.02999877929688,98.5199966430664,0
2025-08-12,98.51000213623047,98.62000274658203,97.9000015258789,98.0999984741211,0
2025-08-13,98.04000091552734,98.12999725341797,97.62999725341797,97.83999633789062,0
2025-08-14,97.75,98.31999969482422,97.62999725341797,98.25,0
2025-08-15,98.18000030517578,98.20999908447266,97.7300033569336,97.8499984741211,0
2025-08-18,97.79000091552734,98.19000244140625,97.77999877929688,98.16999816894531,0
2025-08-19,98.1500015258789,98.31999969482422,97.94000244140625,98.2699966430664,0
2025-08-20,98.29000091552734,98.44000244140625,98.08000183105469,98.22000122070312,0
2025-08-21,98.25,98.68000030517578,98.18000030517578,98.62000274658203,0
2025-08-22,98.5999984741211,98.83000183105469,97.55999755859375,97.72000122070312,0
2025-08-25,97.7300033569336,98.54000091552734,97.70999908447266,98.43000030517578,0
2025-08-26,98.47000122070312,98.55999755859375,98.08999633789062,98.2300033569336,0
2025-08-27,98.25,98.7300033569336,98.16000366210938,98.2300033569336,0
2025-08-28,98.12000274658203,98.2300033569336,97.73999786376953,97.80999755859375,0
2025-08-29,97.87000274658203,98.12999725341797,97.69000244140625,97.7699966430664,0
2025-09-02,97.6500015258789,98.5999984741211,97.62000274658203,98.4000015258789,0
2025-09-03,98.4000015258789,98.63999938964844,98.01000213623047,98.13999938964844,0
2025-09-04,98.1500015258789,98.44000244140625,98.08000183105469,98.3499984741211,0
2025-09-05,98.23999786376953,98.26000213623047,97.43000030517578,97.7699966430664,0
2025-09-08,97.79000091552734,97.94000244140625,97.41999816894531,97.44999694824219,0
2025-09-09,97.37999725341797,97.81999969482422,97.25,97.79000091552734,0
2025-09-10,97.83000183105469,97.93000030517578,97.5999984741211,97.77999877929688,0
2025-09-11,97.79000091552734,98.08999633789062,97.47000122070312,97.54000091552734,0
2025-09-12,97.5199966430664,97.86000061035156,97.48999786376953,97.55000305175781,0
2025-09-15,97.62999725341797,97.69999694824219,97.2699966430664,97.30000305175781,0
2025-09-16,97.33999633789062,97.38999938964844,96.55999755859375,96.62999725341797,0
2025-09-17,96.62000274658203,97.06999969482422,96.22000122070312,96.87000274658203,0
2025-09-18,96.93000030517578,97.5999984741211,96.83999633789062,97.3499984741211,0
2025-09-19,97.33999633789062,97.80999755859375,97.2699966430664,97.63999938964844,0
2025-09-22,97.6500015258789,97.81999969482422,97.30999755859375,97.33000183105469,0
2025-09-23,97.31999969482422,97.45999908447266,97.19999694824219,97.26000213623047,0
2025-09-24,97.23999786376953,97.91999816894531,97.22000122070312,97.87000274658203,0
2025-09-25,97.81999969482422,98.61000061035156,97.73999786376953,98.55000305175781,0
2025-09-26,98.5,98.52999877929688,98.12999725341797,98.1500015258789,0
2025-09-29,98.16999816894531,98.18000030517578,97.7699966430664,97.91000366210938,0
2025-09-30,97.91000366210938,98.05000305175781,97.62999725341797,97.7699966430664,0
2025-10-01,97.81999969482422,97.87999725341797,97.45999908447266,97.70999908447266,0
2025-10-02,97.69999694824219,98.12999725341797,97.5199966430664,97.8499984741211,0
2025-10-03,97.8499984741211,97.94999694824219,97.5999984741211,97.72000122070312,0
2025-10-06,97.95999908447266,98.5,97.95999908447266,98.11000061035156,0
2025-10-07,98.08999633789062,98.66000366210938,98.08999633789062,98.58000183105469,0
2025-10-08,98.61000061035156,99.05999755859375,98.58999633789062,98.8499984741211,0
2025-10-09,98.83999633789062,99.55999755859375,98.69999694824219,99.54000091552734,0
2025-10-10,99.38999938964844,99.43000030517578,98.80999755859375,98.9800033569336,0
2025-10-13,98.94000244140625,99.3499984741211,98.83000183105469,99.2699966430664,0
2025-10-14,99.30000305175781,99.4800033569336,98.98999786376953,99.05000305175781,0
