,0
2025-12-02,0.41385683318910504
2025-12-03,0.4137239176659139
2025-12-04,0.38718236643849585
2025-12-05,0.388802056395141
2025-12-08,0.3900257034649348
2025-12-09,0.3890495717397318
2025-12-10,0.3886168624090006
2025-12-11,0.37843821285445783
2025-12-12,0.3938846162856916
2025-12-15,0.395264632534206
2025-12-16,0.40107335339907524
2025-12-17,0.408856342474295
2025-12-18,0.4119704546099806
2025-12-19,0.42266638172043625
2025-12-22,0.4235290086820916
2025-12-23,0.426397578521742
2025-12-24,0.42721607738045647
2025-12-26,0.4223638937973122
2025-12-29,0.4153081567815487
2025-12-30,0.41217882382664484
2025-12-31,0.40738868434183717
2026-01-02,0.40334203111157935
2026-01-05,0.39601437351970903
2026-01-06,0.39968148833816075
2026-01-07,0.3811424259506304
2026-01-08,0.36509032045851786
2026-01-09,0.367365031230101
2026-01-12,0.3681675891998297
2026-01-13,0.3677065563420091
2026-01-14,0.36634905119758204
2026-01-15,0.3678934423277724
2026-01-16,0.36961079431500976
2026-01-20,0.3803371099578857
2026-01-21,0.37669496410549264
2026-01-22,0.3709408990301948
2026-01-23,0.3685515526325346
2026-01-26,0.36152669323691355
2026-01-27,0.3521945019587397
2026-01-28,0.3473405002085218
2026-01-29,0.3356527089892725
2026-01-30,0.4406266759098012
2026-02-02,0.43768261533588276
2026-02-03,0.4348120528464234
2026-02-04,0.4244747115806251
2026-02-05,0.42430534140015874
2026-02-06,0.4098142616720855
2026-02-09,0.4121407330427398
2026-02-10,0.41606302928670097
2026-02-11,0.41801749341640054
2026-02-12,0.42778468443978784
2026-02-13,0.4268780003141828
2026-02-17,0.43059801503809325
2026-02-18,0.43405615451239493
2026-02-19,0.4378561870962104
2026-02-20,0.43880626294518876
2026-02-23,0.4436179438178884
2026-02-24,0.44347279682412316
2026-02-25,0.4407942585105113
2026-02-26,0.4372978613372107
2026-02-27,0.4282790928405162
2026-03-02,0.4219054586008846
2026-03-03,0.42536645231590076
2026-03-04,0.4230044879623782
2026-03-05,0.418296310052282
2026-03-06,0.4095152127472771
2026-03-09,0.4050358597638953
2026-03-10,0.39181725310019566
2026-03-11,0.39244343762288264
2026-03-12,0.39047145760730523
2026-03-13,0.39367248979892233
2026-03-16,0.39099744380751916
2026-03-17,0.3960393360123142
2026-03-18,0.3985383940189522
2026-03-19,0.40492505467914586
2026-03-20,0.40391148568499585
2026-03-23,0.3863161750606798
2026-03-24,0.38339702568839545
2026-03-25,0.3826606275370825
2026-03-26,0.37770294622862305
2026-03-27,0.3677328068915506
2026-03-30,0.36061015808533864
2026-03-31,0.3641782231477349
2026-04-01,0.3507345881310334
2026-04-02,0.3447058205634927
2026-04-06,0.34463096376309493
2026-04-07,0.34163737411719197
2026-04-08,0.3322832121924117
2026-04-09,0.3274744801853818
2026-04-10,0.32788808896993926
2026-04-13,0.32386514985290443
2026-04-14,0.33094998525526975
2026-04-15,0.3296017155123414
2026-04-16,0.3357712573956923
2026-04-17,0.3413978235741884
2026-04-20,0.34129661313158155
2026-04-21,0.34373302244301046
2026-04-22,0.3390646567038262
2026-04-23,0.3391406585837844
2026-04-24,0.3410338558786932
2026-04-27,0.34869931141416693
2026-04-28,0.37754272963997476
2026-04-29,0.38449862440209
2026-04-30,0.3879862472175273
2026-05-01,0.39620987514283723
2026-05-04,0.4186963409475761
2026-05-05,0.42899297897474375
2026-05-06,0.44899367553096264
2026-05-07,0.4481716547787503
2026-05-08,0.44909881527915435
2026-05-11,0.45962998954065465
2026-05-12,0.46239155500008366
2026-05-13,0.46626954529786285
2026-05-14,0.46486652282458746
2026-05-15,0.4642333532858177
2026-05-18,0.46746380323999326
2026-05-19,0.47339798591540594
2026-05-20,0.4832121249841855
2026-05-21,0.4881939672564425
2026-05-22,0.4919381636908539
2026-05-26,0.5091314352366625
2026-05-27,0.5104821074834789
2026-05-28,0.5015556678769748
2026-05-29,0.49363888834744507
2026-06-01,0.4821576926800883
2026-06-02,0.4665758135638705
2026-06-03,0.4624699756153741
2026-06-04,0.43843460164651576
2026-06-05,0.426491381065621
