Date,Open,High,Low,Close,Volume
2025-05-01,145.1041939877528,147.16353483256674,143.8963112315906,144.04483032226562,11525800
2025-05-02,146.85658838632597,151.53959942288927,146.85658838632597,149.2327423095703,11346000
2025-05-05,147.95558695738166,149.32188399368312,147.04472730225424,147.80706787109375,5187400
2025-05-06,145.52001507022896,147.46055265922456,144.272536331945,146.2328643798828,5108600
2025-05-07,146.0348410560631,148.41099513883339,145.77742914771574,147.88626098632812,6049600
2025-05-08,147.56946903287306,150.3020481376584,147.13383719575768,148.8070526123047,6113600
2025-05-09,148.5495956316755,150.29212262907944,148.302078965655,148.84661865234375,4707100
2025-05-12,154.75733031509202,155.8662002339013,152.88610477349158,155.65829467773438,7875500
2025-05-13,156.64835369477646,161.59868716988072,156.00481638590045,160.6581268310547,11955200
2025-05-14,160.74722415730463,161.7867971758576,159.46013447277323,161.33135986328125,7499400
2025-05-15,159.75717262407198,160.133402826302,157.3315120891918,157.81663513183594,10169200
2025-05-16,158.41067485792993,159.24232727520143,156.94538034551545,158.89581298828125,8515500
2025-05-19,156.72757439360814,160.36111766561754,156.26224179813906,158.05426025390625,10268900
2025-05-20,157.05428552673985,158.76709668849756,155.96520611335694,158.71759033203125,7576400
2025-05-21,156.7770742408828,159.3017323408027,154.9058487075384,155.61868286132812,6011000
2025-05-22,155.42069737553112,157.60875186669065,155.2622981533831,155.74742126464844,7603300
2025-05-23,153.45043896449712,155.8166977067914,152.72767941658617,154.4207000732422,6527500
2025-05-27,157.73744276468233,160.78683507779004,157.3414069980828,160.3017120361328,6976800
2025-05-28,160.2621146640276,162.68779050943212,159.67797885376868,162.2224578857422,8090700
2025-05-29,163.36102193237912,163.6778505597138,159.88589290441695,161.28187561035156,6994700
2025-05-30,161.80662617273921,164.10358863159826,159.94531067414243,163.88577270507812,17547900
2025-06-02,162.53925134378008,165.34114196966527,160.98485445167555,164.91542053222656,7166000
2025-06-03,165.14314718903495,167.64801501369473,164.93522651143107,167.45989990234375,7155300
2025-06-04,168.02422957998277,168.78657007664776,165.90548740496448,166.4302215576172,6375800
2025-06-05,167.32129059362612,170.54890294990966,167.0836691210476,169.44003295898438,7707800
2025-06-06,172.2716220464156,173.0537681660011,170.9449361690324,172.2914276123047,6833700
2025-06-09,173.12307359961633,176.94473188297388,172.0636949189789,175.39031982421875,9668900
2025-06-10,175.9447825218859,176.08339127341532,172.5488454485842,175.71705627441406,11056700
2025-06-11,175.78636709036218,177.76650073236632,174.44977083912107,174.62799072265625,18002900
2025-06-12,188.0731003540528,200.47863643831127,187.0038263722906,197.874755859375,54610000
2025-06-13,199.57767291414385,214.448480894246,199.20144268535708,213.08218383789062,53707400
2025-06-16,211.08222865048126,213.0326613618435,207.8942124982658,209.0030975341797,22665300
2025-06-17,208.56746750906174,213.7356172103336,205.41904735316032,206.11209106445312,17819200
2025-06-18,208.99319126461694,212.58713848109593,207.4883006484555,208.77537536621094,15055400
2025-06-20,211.2307580735447,211.67628511262927,202.60726958813464,203.1320037841797,20879100
2025-06-23,203.4685976282087,205.21112465071687,200.5280983849447,204.9833984375,13418400
2025-06-24,207.9041169921325,214.22073242383567,206.47841849117773,213.1316680908203,19030600
2025-06-25,212.80495992614928,214.77518318505633,208.14173866155645,208.6268768310547,11804600
2025-06-26,209.89414694036984,212.29010661616243,208.2704381060633,210.7060089111328,10531100
2025-06-27,211.56736915913598,212.51782479227597,207.87442436043563,208.15164184570312,14127500
2025-06-30,224.2501181940205,225.95303420742684,216.21078104274383,216.4582977294922,31844200
2025-07-01,217.12166854999694,220.9532225191311,214.1613631573143,216.78504943847656,16962200
2025-07-02,215.51771763239032,229.5964676826089,214.56726203561348,227.69554138183594,22326900
2025-07-03,230.90338179409025,235.6260046905767,228.9034426151673,234.96266174316406,18441400
2025-07-07,232.7745923764862,232.9132011161135,227.22031734813197,229.95289611816406,16584300
2025-07-08,234.77453469963217,239.0417200011104,230.8736692635871,232.170654296875,20401800
2025-07-09,233.17061306423426,234.16067980663516,229.69548423700618,233.46763610839844,10871600
2025-07-10,238.06140491018826,238.18046053196602,231.67182412654796,233.1600799560547,11486300
2025-07-11,229.55849275038432,232.167906112384,228.07023694197161,228.7548370361328,10208200
2025-07-14,227.65353045861602,228.8342158394993,223.35743014550846,227.48486328125,11337000
2025-07-15,230.5903690871397,233.75539567275163,227.40549485083545,233.1204071044922,10728800
2025-07-16,233.6561592547084,239.4405152474564,231.36424775819557,239.41075134277344,12597500
2025-07-17,241.43476785707227,249.6301059448221,240.1151792643105,246.8024139404297,17631300
2025-07-18,246.5543824927447,247.72513647875357,243.08178555622717,243.52825927734375,9678100
2025-07-21,243.3893553420635,244.86769491259287,241.3355701747966,241.63320922851562,7348400
2025-07-22,240.08542267865772,240.39299312331602,233.56687011284907,236.2457275390625,11380900
2025-07-23,238.0713129963627,241.51414590829629,236.79141968820662,240.00604248046875,7255800
2025-07-24,240.51206216615893,242.168985136989,238.67654062721812,240.92877197265625,8237900
2025-07-25,240.44260331130414,243.5481019238865,239.53972449292155,243.20083618164062,7149600
2025-07-28,244.07395057867404,245.84001291236595,241.5141487924719,245.77056884765625,6756800
2025-07-29,246.7528043226264,251.0885997726585,244.65932392811294,248.0227813720703,8415300
2025-07-30,246.69327856413472,249.08441316120988,243.67708683146904,248.637939453125,8441400
2025-07-31,253.76746794775127,258.8275287117348,251.33665310766222,251.7831268310547,15548700
2025-08-01,245.8896222516845,246.4650829710874,240.1052662924657,242.50631713867188,12718200
2025-08-04,243.97473038529088,250.92985557852933,243.97473038529088,250.55282592773438,8614800
2025-08-05,253.4102692713682,256.4661410674572,249.4018920012998,253.66822814941406,11197300
2025-08-06,254.8290805464299,254.8290805464299,249.74917217266304,254.4222869873047,9930200
2025-08-07,255.69225940363955,255.7418860974401,244.58988386411806,247.43740844726562,11954200
2025-08-08,248.07239173064696,248.92565897594278,245.9193835378318,248.0922393798828,8313300
2025-08-11,246.45515619542252,252.69591737295815,243.63739549394302,250.70164489746094,9012100
2025-08-12,250.6024289655579,255.85100429656566,249.1141732021433,251.87240600585938,9998400
2025-08-13,255.15650402347657,255.652589279729,240.74025254860607,242.2681884765625,14182100
2025-08-14,243.03216760458633,246.9710858086319,240.6708120446389,243.04209899902344,10285600
2025-08-15,244.98675277993945,248.6677122176607,241.02798679665295,246.3361053466797,11554000
2025-08-18,244.27237913449127,247.2092105366558,241.71257737472294,247.1199188232422,6759900
2025-08-19,247.29851058685009,247.29851058685009,230.41176351859968,232.78305053710938,16819300
2025-08-20,230.3621484950748,234.03319160110135,226.46292554339232,233.2196044921875,11256400
2025-08-21,231.2253485495118,234.0728731691948,230.61019251684846,231.33448791503906,7403100
2025-08-22,232.227421485818,236.63266086509466,229.64778730631056,234.5193328857422,9343600
2025-08-25,235.4916772304819,237.15851642484077,233.4279607474753,233.56686401367188,6308600
